"Loja";"Name Searched";"Name Found";"Price";"URL"
"Ponto Frio";"Samurai Warriors";"Jogo Samurai Warriors 4 - PS4";"150,93";"http://search.pontofrio.com.br/search?p=R&srid=S1-1SEAP&lbc=pontofrio-br&w=Samurai%20Warriors&url=http%3a%2f%2fproduto.pontofrio.com.br%2f4050710%3f&rk=4&uid=333332538&sid=2&ts=custom&rsc=gi1dxwYIRiU%3aR2oq&method=and&isort=score&view=grid"
"Ponto Frio";"Samurai Warriors";"Game Samurai Warriors 4 - PS4";"139,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-1SEAP&lbc=pontofrio-br&w=Samurai%20Warriors&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5414024%3f&rk=5&uid=333332538&sid=2&ts=custom&rsc=2I7Cch60yhAkjCfK&method=and&isort=score&view=grid"
"RiHappy";"Samurai Warriors";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Samurai Warriors";"Samurai Warriors";"R$ 18,80";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=438c9c17-d6d0-4ff7-b4ce-e6de4a733f89&pid=2648176&page=1&prodIdx=1&q=Samurai+Warriors"
"Saraiva";"Samurai Warriors";"The Samurai Mind: Lessons from Japan's Master Warriors (Classic texts on cultivating mental discipli";"R$ 25,63 (20% de desconto)";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=438c9c17-d6d0-4ff7-b4ce-e6de4a733f89&pid=4045351&page=1&prodIdx=12&q=Samurai+Warriors"
"Saraiva";"Samurai Warriors";"Samurai Warriors 4 - PS4";"R$ 99,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=438c9c17-d6d0-4ff7-b4ce-e6de4a733f89&pid=8261388&page=1&prodIdx=14&q=Samurai+Warriors"
"Shop Facil";"Samurai Warriors";"Jogo Samurai Warriors 4 - PS4";"R$ 132,90";"http://ww2.shopfacil.com.br/jogo-samurai-warriors-4---ps4-2239769/p"
"Shop Time";"Samurai Warriors";"Game - Samurai Warriors 4 - PS4";"R$ 99,90";"http://www.shoptime.com.br/produto/121137783/game-samurai-warriors-4-ps4"
"Shop Time";"Samurai Warriors";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"http://www.shoptime.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"Shop Time";"Samurai Warriors";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"http://www.shoptime.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"ShopB";"Samurai Warriors";"Jogo Samurai Warriors 4 - PS4";" 139,99";"http://www.shopb.com.br/jogo-samurai-warriors-4-ps4-7314377"
"Submarino";"Samurai Warriors";"Game - Samurai Warriors 4 - PS4";"R$ 99,90";"http://www.submarino.com.br/produto/121137783/game-samurai-warriors-4-ps4"
"Submarino";"Samurai Warriors";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"http://www.submarino.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"Walmart";"Samurai Warriors";"Jogo Samurai Warriors 4 - PS4";"139";"http://www.walmart.com.br//jogo-samurai-warriors-4-ps4/2951555/pr"
"Walmart";"Samurai Warriors";"Samurai Warriors 4-II PS4";"269.9";"http://www.walmart.com.br//samurai-warriors-4-ii-ps4/3619994/pr"
"Nintendo eShop";"Yo-Kai Watch";"YO-KAI WATCH";"$39.99*";"http://www.nintendo.com/games/detail/rsgXp1moRctIZoJTtwJzOnHJ6x-1Y8XI"
"Big Boy Games";"Yo-Kai Watch";"3DS - Yo-kai Watch";"R$ 201,19";"http://www.bigboygames.com.br/pesquisa/?p=Yo-Kai+Watch"
"Balão da Informática";"Yo-Kai Watch";"-";"-";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Yo-Kai Watch";"-";"-";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Yo-Kai Watch";"-";"-";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Fast Shop";"Yo-Kai Watch";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"Yo-Kai Watch";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Yo-Kai Watch";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Yo-Kai Watch";"-";"-";"http://www.livrariacultura.com.br/busca?N=0&Ntt=<BUSCA>"
"Mula Games";"Yo-Kai Watch";"Yo-Kai Watch - 3DS";"233.9";"http://www.mulagames.com.br/Yo-Kai-Watch-3DS/prod-3715300/"
"Net Shoes";"Yo-Kai Watch";"-";"-";"http://www.netshoes.com.br/search?Ntt=<BUSCA>"
"Ricardo Eletro";"Yo-Kai Watch";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Yo-Kai Watch";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Yo-Kai Watch";"-";"-";"http://ww2.shopfacil.com.br/<BUSCA>"
"ShopB";"Yo-Kai Watch";"-";"-";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Walmart";"Yo-Kai Watch";"Yo-Kai Watch N3DS";"279.9";"http://www.walmart.com.br//yo-kai-watch-n3ds/3629685/pr"
"Nintendo eShop";"Animal Crossing";"Animal Crossing: amiibo Festival";"$59.99*";"http://www.nintendo.com/games/detail/qEcYFwg7nfH0IxE5r9dvu2gm_vh03Duc"
"Nintendo eShop";"Animal Crossing";"Animal Crossing: Happy Home Designer";"$39.99*";"http://www.nintendo.com/games/detail/E8unDOiVHwQcSlwyvxlsEuoZ1l-b7NNE"
"Nintendo eShop";"Animal Crossing";"Animal Crossing: Happy Home Designer Bundle";"$49.99*";"http://www.nintendo.com/games/detail/mhIdSMzFst15wI1jQ0qneSzyRqSowqwy"
"Nintendo eShop";"Animal Crossing";"Animal Crossing Plaza";"$0.00";"http://www.nintendo.com/games/detail/iiLQHdvMl0U1TxJcJ1xss1_OuOap2t55"
"Nintendo eShop";"Animal Crossing";"Animal Crossing: New Leaf";"$29.99*";"http://www.nintendo.com/games/detail/7s_LzOZI18nIHym0yObW_vYCzfwsRssn"
"Nintendo eShop";"Animal Crossing";"Animal Crossing Clock";"Indisponível";"http://www.nintendo.com/games/detail/UukuKGshiGjhCjYxDMdpEKgMZQ_CwdY-"
"Nintendo eShop";"Animal Crossing";"Animal Crossing Calculator";"Indisponível";"http://www.nintendo.com/games/detail/JjWhleXpx3QMI6sFBFDaLDFF648mffx6"
"Nintendo eShop";"Animal Crossing";"Animal Crossing: City Folk";"Indisponível";"http://www.nintendo.com/games/detail/CyRXNiuwtxm0AgyMbOyehZ7N5f4JwIPy"
"Nintendo eShop";"Animal Crossing";"Animal Crossing: Wild World";"Indisponível";"http://www.nintendo.com/games/detail/cd055a64-9a87-421e-8a00-cf13feb0569a"
"Americanas";"Animal Crossing";"Game Animal Crossing: New Leaf - 3DS";"R$ 219,90";"http://www.americanas.com.br/produto/113720400/game-animal-crossing-new-leaf-3ds"
"Americanas";"Animal Crossing";"New Nintendo 3ds Xl Animal Crossing Happy Home Designer Carregador Original Nintendo";"R$ 1.739,99";"http://www.americanas.com.br/produto/11219495/new-nintendo-3ds-xl-animal-crossing-happy-home-designer-carregador-original-nintendo"
"Americanas";"Animal Crossing";"Animal Crossing Happy Home Designer N3ds";"R$ 349,90";"http://www.americanas.com.br/produto/11336637/animal-crossing-happy-home-designer-n3ds"
"Americanas";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3ds";"R$ 84,69";"http://www.americanas.com.br/produto/11379602/cartas-amiibo-animal-crossing-cards-6-pack-series-1-wii-u-new-3ds"
"Big Boy Games";"Animal Crossing";"3DS - Animal Crossing: Happy Home Designer";"R$ 164,30";"http://www.bigboygames.com.br/3ds-animal-crossing-happy-home-designer-p7362/"
"Big Boy Games";"Animal Crossing";"Amiibo Animal Crossing Trading Cards";"R$ 43,87";"http://www.bigboygames.com.br/amiibo-animal-crossing-trading-cards-p7483/"
"Big Boy Games";"Animal Crossing";"3DS - Animal Crossing: New Leaf";"R$ 160,59";"http://www.bigboygames.com.br/3ds-animal-crossing-new-leaf-p5184/"
"Balão da Informática";"Animal Crossing";"New 3ds Edição Especial Animal Crossing Happy Home Designer";"R$ 1.471,50";"https://www.balaodainformatica.com.br//ProdutoAnuncio/1043844/New-3ds-Edicao-Especial-Animal-Crossing-Happy-Home-Designer"
"Balão da Informática";"Animal Crossing";"NINTENDO Animal Crossing: City Folk - WII";"Indisponível";"https://www.balaodainformatica.com.br//Produto/32422/NINTENDO-Animal-Crossing-City-Folk---WII"
"Balão da Informática";"Animal Crossing";"NINTENDO Animal Crossing: City Folk (Bundle) - WII";"Indisponível";"https://www.balaodainformatica.com.br//Produto/33627/NINTENDO-Animal-Crossing-City-Folk-Bundle---WII"
"Casas Bahia";"Animal Crossing";"Jogo Animal Crossing: New Leaf - 3DS";"219,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-5IADP&lbc=casasbahia&w=Animal%20Crossing&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2182685%3f&rk=1&uid=33379158&sid=2&ts=custom&rsc=1Kd4QaW9fUbu7vhw&method=and&isort=score&view=grid"
"Casas Bahia";"Animal Crossing";"3DS- Animal Crossing: Happy Home Designer";"164,30";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-5IADP&lbc=casasbahia&w=Animal%20Crossing&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6524707%3f&rk=3&uid=33379158&sid=2&ts=custom&rsc=mLkLNMCHkEpj8dtI&method=and&isort=score&view=grid"
"Casas Bahia";"Animal Crossing";"ANIMAL CROSSING HAPPY HOME DESIGNER + LEITOR DE AMIIBO";"349,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-5IADP&lbc=casasbahia&w=Animal%20Crossing&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6178244%3f&rk=4&uid=33379158&sid=2&ts=custom&rsc=RPtY75TEGX9D8BV3&method=and&isort=score&view=grid"
"Casas Bahia";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3DS";"87,09";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-5IADP&lbc=casasbahia&w=Animal%20Crossing&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6388753%3f&rk=5&uid=33379158&sid=2&ts=custom&rsc=TLk96iQR%3ak9g-7kR&method=and&isort=score&view=grid"
"Casas Bahia";"Animal Crossing";"NEW NINTENDO 3DS XL ANIMAL CROSSING HAPPY HOME DESIGNER + CARREGADOR ORIGINAL NINTENDO";"1.739,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-5IADP&lbc=casasbahia&w=Animal%20Crossing&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6178254%3f&rk=6&uid=33379158&sid=2&ts=custom&rsc=CE4fnJoaxrhSUI6P&method=and&isort=score&view=grid"
"Casas Bahia";"Animal Crossing";"3DS - Animal Crossing: New Leaf";"Indisponível";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-5IADP&lbc=casasbahia&w=Animal%20Crossing&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6524777%3f&rk=12&uid=33379158&sid=2&ts=custom&rsc=Iv2Ud8a0PXo1-BPz&method=and&isort=score&view=grid"
"Extra";"Animal Crossing";"Jogo Animal Crossing: New Leaf - 3DS";"219,90";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Animal%20Crossing&url=http%3a%2f%2fproduto.extra.com.br%2f2182685%3f&rk=1&uid=333856561&sid=2&ts=custom&rsc=FmFRCFTFYC1xzgrL&method=and&isort=score&view=grid"
"Extra";"Animal Crossing";"3DS- Animal Crossing: Happy Home Designer";"164,30";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Animal%20Crossing&url=http%3a%2f%2fproduto.extra.com.br%2f6524707%3f&rk=4&uid=333856561&sid=2&ts=custom&rsc=5JxcObGlHjDZyOAJ&method=and&isort=score&view=grid"
"Extra";"Animal Crossing";"ANIMAL CROSSING HAPPY HOME DESIGNER + LEITOR DE AMIIBO";"349,99";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Animal%20Crossing&url=http%3a%2f%2fproduto.extra.com.br%2f6178244%3f&rk=5&uid=333856561&sid=2&ts=custom&rsc=C78QNOf0Bv-gdNkb&method=and&isort=score&view=grid"
"Extra";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3DS";"87,09";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Animal%20Crossing&url=http%3a%2f%2fproduto.extra.com.br%2f6388753%3f&rk=6&uid=333856561&sid=2&ts=custom&rsc=Cl6sg4Kqivv6Nj4R&method=and&isort=score&view=grid"
"Extra";"Animal Crossing";"NEW NINTENDO 3DS XL ANIMAL CROSSING HAPPY HOME DESIGNER + CARREGADOR ORIGINAL NINTENDO";"1.739,99";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Animal%20Crossing&url=http%3a%2f%2fproduto.extra.com.br%2f6178254%3f&rk=7&uid=333856561&sid=2&ts=custom&rsc=JA8G1RkbPBirqRAw&method=and&isort=score&view=grid"
"Extra";"Animal Crossing";"3DS - Animal Crossing: New Leaf";"Indisponível";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Animal%20Crossing&url=http%3a%2f%2fproduto.extra.com.br%2f6524777%3f&rk=12&uid=333856561&sid=2&ts=custom&rsc=yxbQBlabk3%3ae8wTN&method=and&isort=score&view=grid"
"E-Virtua";"Animal Crossing";"Animal Crossing: Happy Home Designer - Nintendo 3DS - -";"R$ 199,90";"http://www.evirtua.com.br//animal-crossing-happy-home-designer-nintendo-3ds/3830-01"
"E-Virtua";"Animal Crossing";"Animal Crossing: New Leaf - 3DS - -";"R$ 139,90";"http://www.evirtua.com.br//animal-crossing-new-leaf-3ds/3237-01"
"Fast Games";"Animal Crossing";"Animal Crossing: Happy Home Designer - 3DS";"R$ 232,66";"http://www.fastgames.com.br/animal-crossing-happy-home-designer-3ds-pr-10342-187970.htm"
"Fast Games";"Animal Crossing";"Boneco Amiibo Tom Nook (Série Animal Crossing) - Wii U";"R$ 128,16";"http://www.fastgames.com.br/boneco-amiibo-tom-nook-serie-animal-crossing-wii-u-pr-10595-187970.htm"
"Fast Games";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3DS";"R$ 75,91";"http://www.fastgames.com.br/cartas-amiibo-animal-crossing-cards-6-pack-series-1-wii-u-new-3ds-pr-10312-187970.htm"
"Fast Shop";"Animal Crossing";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"Animal Crossing";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Animal Crossing";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Animal Crossing";"WELCOME TO ANIMAL CROSSING LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 81,60";"http://www.livrariacultura.com.br/p/welcome-to-animal-crossing-847115"
"Livraria Cultura";"Animal Crossing";"ANIMAL CROSSING - NEW LEAF (3DS)";"Indisponível";"http://www.livrariacultura.com.br/p/animal-crossing-new-leaf-3ds-42124012"
"Livraria Cultura";"Animal Crossing";"ANIMAL CROSSING CITY FOLK";"Indisponível";"http://www.livrariacultura.com.br/p/animal-crossing-city-folk-2939218"
"Mula Games";"Animal Crossing";"Nintendo Amiibo Cards Animal Crossing 6 Pack Series 1 - Wii U e 3DS";"78.9";"http://www.mulagames.com.br/Nintendo-Amiibo-Cards-Animal-Crossing-6-Pack-Series-1-Wii-U-e-3DS/prod-3605243/"
"Mula Games";"Animal Crossing";"Animal Crossing: Happy Home Designer - 3DS";"229.9";"http://www.mulagames.com.br/Animal-Crossing--Happy-Home-Designer-3DS/prod-3604607/"
"Mula Games";"Animal Crossing";"Animal Crossing: Happy Home Designer + NFC Amiibo Reader/Writer Nintendo Bundle - 3DS";"379.9";"http://www.mulagames.com.br/Animal-Crossing--Happy-Home-Designer---NFC-Amiibo-Reader-Writer-Nintendo-Bundle-3DS/prod-3605182/"
"Mula Games";"Animal Crossing";"Animal Crossing: New Leaf - 3DS";"189.9";"http://www.mulagames.com.br/Animal-Crossing--New-Leaf-3DS/prod-1385764/"
"Ponto Frio";"Animal Crossing";"Jogo Animal Crossing: New Leaf - 3DS";"219,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-4SEAP&lbc=pontofrio-br&w=Animal%20Crossing&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2182685%3f&rk=1&uid=334106863&sid=2&ts=custom&rsc=q3LY1XOY0Yhm4Wao&method=and&isort=score&view=grid"
"Ponto Frio";"Animal Crossing";"NEW NINTENDO 3DS XL ANIMAL CROSSING HAPPY HOME DESIGNER + CARREGADOR ORIGINAL NINTENDO";"1.739,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-4SEAP&lbc=pontofrio-br&w=Animal%20Crossing&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6178254%3f&rk=2&uid=334106863&sid=2&ts=custom&rsc=D1NcDyDbxUj0HHES&method=and&isort=score&view=grid"
"Ponto Frio";"Animal Crossing";"3DS- Animal Crossing: Happy Home Designer";"164,30";"http://search.pontofrio.com.br/search?p=R&srid=S1-4SEAP&lbc=pontofrio-br&w=Animal%20Crossing&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6524707%3f&rk=3&uid=334106863&sid=2&ts=custom&rsc=tj06xDaFQ8aIr8TI&method=and&isort=score&view=grid"
"Ponto Frio";"Animal Crossing";"ANIMAL CROSSING HAPPY HOME DESIGNER + LEITOR DE AMIIBO";"349,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-4SEAP&lbc=pontofrio-br&w=Animal%20Crossing&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6178244%3f&rk=4&uid=334106863&sid=2&ts=custom&rsc=KSjvAsd247ydTV9k&method=and&isort=score&view=grid"
"Ponto Frio";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3DS";"87,09";"http://search.pontofrio.com.br/search?p=R&srid=S1-4SEAP&lbc=pontofrio-br&w=Animal%20Crossing&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6388753%3f&rk=5&uid=334106863&sid=2&ts=custom&rsc=nLk50icr8ldemZN3&method=and&isort=score&view=grid"
"Ponto Frio";"Animal Crossing";"3DS - Animal Crossing: New Leaf";"Indisponível";"http://search.pontofrio.com.br/search?p=R&srid=S1-4SEAP&lbc=pontofrio-br&w=Animal%20Crossing&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6524777%3f&rk=12&uid=334106863&sid=2&ts=custom&rsc=UKiWxxKyX9vYBn7j&method=and&isort=score&view=grid"
"Ricardo Eletro";"Animal Crossing";"-";"-";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Animal Crossing";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Animal Crossing";"Jogo Animal Crossing: New Leaf - 3DS";"Indisponível";"http://ww2.shopfacil.com.br/jogo-animal-crossing--new-leaf---3ds-2373991/p"
"Shop Time";"Animal Crossing";"Animal Crossing Happy Home Designer N3ds";"R$ 349,90";"http://www.shoptime.com.br/produto/11336637/animal-crossing-happy-home-designer-n3ds"
"Shop Time";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3ds";"R$ 84,69";"http://www.shoptime.com.br/produto/11379602/cartas-amiibo-animal-crossing-cards-6-pack-series-1-wii-u-new-3ds"
"Shop Time";"Animal Crossing";"New Nintendo 3ds Xl Animal Crossing Happy Home Designer Carregador Original Nintendo";"R$ 1.739,99";"http://www.shoptime.com.br/produto/11219495/new-nintendo-3ds-xl-animal-crossing-happy-home-designer-carregador-original-nintendo"
"Shop Time";"Animal Crossing";"Game Animal Crossing: New Leaf - 3DS";"R$ 219,90";"http://www.shoptime.com.br/produto/113720400/game-animal-crossing-new-leaf-3ds"
"ShopB";"Animal Crossing";"Amiibo Nintendo Mabel Layette Animal Crossing - Wii U";" 129,99";"http://www.shopb.com.br/amiibo-nintendo-mabel-layette-animal-crossing-wii-u"
"Submarino";"Animal Crossing";"Game Animal Crossing: New Leaf - 3DS";"R$ 219,90";"http://www.submarino.com.br/produto/113720400/game-animal-crossing-new-leaf-3ds"
"Submarino";"Animal Crossing";"New Nintendo 3ds Xl Animal Crossing Happy Home Designer Carregador Original Nintendo";"R$ 1.739,99";"http://www.submarino.com.br/produto/11219495/new-nintendo-3ds-xl-animal-crossing-happy-home-designer-carregador-original-nintendo"
"Submarino";"Animal Crossing";"Cartas Amiibo Animal Crossing Cards 6-Pack Series 1 - Wii U / New 3ds";"R$ 84,69";"http://www.submarino.com.br/produto/11379602/cartas-amiibo-animal-crossing-cards-6-pack-series-1-wii-u-new-3ds"
"Submarino";"Animal Crossing";"Animal Crossing Happy Home Designer N3ds";"R$ 349,90";"http://www.submarino.com.br/produto/11336637/animal-crossing-happy-home-designer-n3ds"
"Walmart";"Animal Crossing";"Animal Crossing Happy Home Designer N3DS";"349.9";"http://www.walmart.com.br//animal-crossing-happy-home-designer-n3ds/3436669/pr"
"Zig Store";"Animal Crossing";"3DS - Animal Crossing: Happy Home Designer";"R$ 182,75";"http://www.zigstore.com.br/pesquisa/?p=Animal+Crossing"
"Nintendo eShop";"luigi mansion dark moon";"Luigi's Mansion: Dark Moon";"$27.99";"http://www.nintendo.com/games/detail/nsfc_sTH1k0VX7zcbagTItNifboO5eIU"
"Big Boy Games";"luigi mansion dark moon";"3DS - Luigi's Mansion: Dark Moon";"R$ 156,69";"http://www.bigboygames.com.br/pesquisa/?p=luigi+mansion+dark+moon"
"Balão da Informática";"luigi mansion dark moon";"Luigis Mansion: Dark Moon - 3ds";"Indisponível";"https://www.balaodainformatica.com.br//Produto/52182/Luigis-Mansion-Dark-Moon---3ds"
"Extra";"luigi mansion dark moon";"-";"-";"http://buscando.extra.com.br/search?w=<BUSCA>"
"E-Virtua";"luigi mansion dark moon";"Luigi's Mansion: Dark Moon - 3DS - -";"R$ 169,90";"http://www.evirtua.com.br//luigi-s-mansion-dark-moon-3ds/3149-01"
"Fast Games";"luigi mansion dark moon";"-";"-";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Fast Shop";"luigi mansion dark moon";"-";"-";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"luigi mansion dark moon";"-";"-";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"luigi mansion dark moon";"-";"-";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"luigi mansion dark moon";"LUIGI'S MANSION DARK MOON OFFICIAL GAME GUIDE LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 108,80";"http://www.livrariacultura.com.br/p/luigis-mansion-dark-moon-official-game-guide-42744958"
